Id,SalePrice
1917,242058.3038339104
1918,132480.3752772274
1919,182596.1015493031
1920,169049.98646812103
1921,393048.82971322245
1922,324472.340120733
1923,221894.7868642366
1924,245884.2194015951
1925,213632.51505465724
1926,386802.20453122654
1927,131479.49632083028
1928,148562.89931317652
1929,123713.69117998617
1930,129758.83548741756
1931,135678.07594273236
1932,128877.35850330922
1933,179157.6512849724
1934,175834.11614068857
1935,167354.5098115666
1936,183135.07686203378
1937,175817.27765006936
1938,172220.11662428573
1939,277743.84285700973
1940,203623.87666947732
1941,180173.88791661372
1942,183247.5393292144
1943,229785.28507738924
1944,365618.0603234156
1945,371542.6130470268
1946,139652.05407909694
1947,350983.5896286628
1948,175782.5803965249
1949,238317.6688622876
1950,189922.8788980462
1951,254596.67068834396
1952,218581.3567584159
1953,170182.49855693174
1954,192242.22710678665
1955,124272.32861219403
1956,320010.1247341783
1957,156603.08480555256
1958,269415.4153757649
1959,158823.91042022797
1960,113212.93082666736
1961,123244.70375704493
1962,96053.70432272459
1963,96406.3006329915
1964,109661.27937822047
1965,152308.34725181066
1966,142605.9781917906
1967,273782.8036500016
1968,409164.2077263795
1969,385645.04871225776
1970,448931.88162253954
1971,471603.14157400694
1972,386975.067898048
1973,269713.3936431075
1974,319704.98415880307
1975,464836.11130184936
1976,263120.954874766
1977,347438.78686887847
1978,348723.85951900826
1979,350023.6582352423
1980,199650.59110163615
1981,337561.6604307152
1982,231240.40322534894
1983,215215.41014125777
1984,186894.49038761013
1985,213543.53800055094
1986,211261.76942855577
1987,182889.35611513906
1988,178727.20244710267
1989,194507.49252909602
1990,214369.06370315666
1991,216315.48728554035
1992,206899.52860859735
1993,175610.0873724823
1994,222480.23795598274
1995,184957.4967526003
1996,268721.9566132493
1997,342689.35735399055
1998,324702.3116911083
1999,278257.0158313208
2000,335930.40539749106
2001,268792.798149109
2002,241832.23725144155
2003,270709.7987309349
2004,265929.8339197561
2005,229304.55476251294
2006,211647.23821619985
2007,251687.6483096287
2008,194104.94795407075
2009,193784.90295337426
2010,190261.7651936528
2011,141813.28280114353
2012,179777.8057875016
2013,174349.91661780345
2014,181052.11045875077
2015,189195.90427882032
2016,190769.36493464705
2017,191948.32279480342
2018,128769.11860785254
2019,135466.39775994158
2020,120584.8324928329
2021,111432.42210669488
2022,179421.96879973955
2023,151636.67940341344
2024,257530.66496533016
2025,389684.2595262821
2026,183497.11936089583
2027,159565.88339214528
2028,166795.23579524198
2029,170530.4264550666
2030,283538.3118637239
2031,245038.65617037183
2032,276541.1234244454
2033,274558.99047070893
2034,175053.8609443286
2035,206466.41807801375
2036,202848.72589851564
2037,203243.76311479503
2038,335495.7464562011
2039,213359.7125034729
2040,289837.15976564
2041,298452.6978388014
2042,205986.82727889108
2043,164774.08310805899
2044,173400.78370287956
2045,210703.3487467919
2046,148867.56713863555
2047,134820.8701883417
2048,136337.96352369484
2049,149909.8041627081
2050,161368.78084793765
2051,100056.30311474582
2052,136376.93916287203
2053,146849.74868058428
2054,96328.78648031206
2055,151655.31473678545
2056,146025.2318729819
2057,120476.45502578694
2058,207498.88082132163
2059,143968.43708131503
2060,174981.54369258188
2061,162595.830406231
2062,132476.78001921737
2063,111531.27048972138
2064,132195.6377942635
2065,116541.91037759838
2066,172176.03278356284
2067,114309.07212375442
2068,155874.68035225273
2069,83667.00539521794
2070,113464.04563305194
2071,90027.932963947
2072,132710.09351042425
2073,131223.45006295494
2074,180145.49861795825
2075,132853.76483135825
2076,125641.8452659956
2077,148064.4971469096
2078,124932.45432229234
2079,134085.18818581806
2080,134264.02963478505
2081,122404.72461932803
2082,148195.6160999872
2083,139576.7054686825
2084,121459.38870876063
2085,124323.79719597434
2086,115492.1996810209
2087,122833.56576008735
2088,96237.28829026893
2089,81781.55681720148
2090,135563.6281777002
2091,104497.16871148528
2092,118455.57205380521
2093,129577.62262932856
2094,120817.61909111438
2095,148909.40636403154
2096,78439.4915249998
2097,95779.91132378849
2098,134061.18720502692
2099,58487.32774917868
2100,84812.17659653575
2101,110963.10181857065
2102,129760.59328512495
2103,95096.22324703279
2104,124846.22024191912
2105,118061.73630224471
2106,68950.69642667074
2107,191470.45813866952
2108,107600.19210727811
2109,103824.62322654286
2110,131589.40323420375
2111,166261.38314849813
2112,141836.55838315567
2113,126830.94634603882
2114,116392.57912083002
2115,169656.57325512735
2116,123835.50372347182
2117,155448.24246360722
2118,134118.12495175624
2119,115088.35464130295
2120,132000.4216196984
2121,111889.17343994726
2122,118577.55424535634
2123,81253.23092631664
2124,181800.18540458826
2125,128881.96083420863
2126,149100.79451899082
2127,157773.4758235238
2128,131101.20887255314
2129,84730.22325498461
2130,123750.88138743126
2131,140396.4639152975
2132,103351.73752656374
2133,115262.50504895637
2134,118230.52224489494
2135,85311.29755353073
2136,73333.21384285185
2137,116776.20529098743
2138,135623.53027846158
2139,146763.28023712937
2140,138369.62710169874
2141,147194.8661927128
2142,126198.38071717064
2143,144357.64443076318
2144,117182.55369408394
2145,138232.30219114272
2146,168150.70680045473
2147,150963.15141683363
2148,131265.44206295337
2149,132690.57860361203
2150,237105.25867653737
2151,118224.43817105603
2152,163961.93059404803
2153,159539.84718326697
2154,111464.22770437127
2155,130707.78970070303
2156,249821.66950032575
2157,225787.59024856763
2158,218854.51847356124
2159,214585.36777394958
2160,176445.6354477244
2161,244326.81177016816
2162,420590.9617150268
2163,355416.54048613034
2164,246059.51482450124
2165,196696.5849466521
2166,147193.7976700248
2167,215703.33824362664
2168,196300.50399907923
2169,190500.49764399126
2170,214598.787408777
2171,137118.37715778296
2172,137167.9657547202
2173,155687.62037058367
2174,232292.62057281652
2175,282428.7384834292
2176,288041.9200510946
2177,240869.76690935105
2178,216460.7824862047
2179,143248.91513378444
2180,233262.70594700196
2181,191720.8890499193
2182,214165.26547433654
2183,197296.45205221057
2184,119721.10878931891
2185,124928.01779430838
2186,137316.43574027182
2187,145339.67581999797
2188,160052.95710126465
2189,270499.1008458143
2190,88878.41447971332
2191,90263.12825577399
2192,95849.15384839923
2193,115173.5746015337
2194,100623.7310123141
2195,107054.77067487338
2196,107156.27150329517
2197,119254.00198740783
2198,164730.9320771249
2199,204438.27764112747
2200,134494.00223138207
2201,125849.06474730122
2202,199463.21528555924
2203,130463.07714717335
2204,171867.85834842126
2205,127209.30234190986
2206,153634.92189204576
2207,210167.78162849392
2208,269450.18131644424
2209,212897.26133862857
2210,113405.94758763787
2211,104279.78472359492
2212,104942.29181794048
2213,103430.23143217407
2214,132530.26275017954
2215,94801.08417789891
2216,139731.87642311552
2217,60839.428964945044
2218,83987.50165092447
2219,79197.3449846224
2220,69883.71871975061
2221,332538.6215955622
2222,298091.3873589302
2223,290703.49367395224
2224,211951.14477488332
2225,135858.98708309783
2226,172022.42793249717
2227,207193.42900455615
2228,271127.60291858163
2229,248771.63579843787
2230,152389.33630510833
2231,203875.72350140862
2232,175705.21675462514
2233,175403.05180164624
2234,239139.39613442167
2235,219137.80100154487
2236,279065.42276756826
2237,334988.3708569654
2238,212775.2869233866
2239,120090.96063081377
2240,164895.5304180061
2241,133419.34535056908
2242,114156.68954932284
2243,130627.85478850112
2244,107757.0309099334
2245,103226.35812221946
2246,133190.21751393704
2247,109110.06638524194
2248,123543.56356185321
2249,115429.84308302545
2250,118347.19676735297
2251,96061.83614084659
2252,166066.20110195977
2253,158940.76703428483
2254,169427.32317777097
2255,189590.77821862453
2256,177680.98134587903
2257,211476.26801181166
2258,166756.33531889872
2259,174958.92740590437
2260,152380.96284775806
2261,202353.0640847424
2262,220387.13406445514
2263,371710.59037482453
2264,452621.71242915496
2265,154907.15790386297
2266,327394.054114307
2267,352806.0981616468
2268,399356.0175552492
2269,159580.19926609442
2270,188486.62516019348
2271,207145.07901085168
2272,203227.97229952246
2273,158302.4282521322
2274,168055.0602725248
2275,168278.1087112551
2276,190641.13783805253
2277,181446.73328539505
2278,141586.94051768395
2279,125686.42797848891
2280,110253.42341629368
2281,186979.5610191107
2282,192094.18258662164
2283,98375.32609936756
2284,119651.14317882019
2285,152577.0842438063
2286,119963.31039854238
2287,360030.8898646497
2288,275212.23615517217
2289,363042.52727835975
2290,446416.9616970003
2291,319733.39256654104
2292,433254.358819819
2293,467992.8351215854
2294,416597.7771463981
2295,472103.0435558579
2296,278042.6652102065
2297,340341.29696029844
2298,361215.20550045406
2299,382637.32615564857
2300,326221.68606301467
2301,290194.5483082057
2302,242164.61209380545
2303,255205.5884235562
2304,249513.43241831052
2305,200597.4566988752
2306,200597.4566988752
2307,202588.1593620472
2308,239865.69906915934
2309,294719.55345884926
2310,216500.30406553642
2311,206583.82850534536
2312,176024.68188380994
2313,179943.25666222555
2314,166750.58407436538
2315,176649.6866438235
2316,181208.0157332149
2317,183738.4170871338
2318,176167.79619696722
2319,176818.9383172717
2320,179292.32851964532
2321,239240.62092542552
2322,177431.81819008722
2323,178807.54342758146
2324,178855.937340546
2325,227675.7762126746
2326,172575.6926921593
2327,212129.2194892527
2328,215945.78828146518
2329,187164.43389603312
2330,178906.12559056826
2331,362804.997125055
2332,435882.6173410032
2333,317779.0451664104
2334,259513.2296664562
2335,279198.83653998486
2336,307162.53491381736
2337,195828.92554428268
2338,252927.52578083365
2339,237312.68937279138
2340,386305.3496462469
2341,242499.6705830529
2342,242525.90778151658
2343,237470.8831427082
2344,223527.36920852555
2345,245372.0364383421
2346,209733.2427577359
2347,196026.5729340286
2348,230052.73577052768
2349,174112.67902808735
2350,296954.48046109255
2351,262894.27030981996
2352,250886.81086070632
2353,246308.99422888114
2354,131304.33402075846
2355,147280.79067500908
2356,148150.5439121963
2357,196489.54779354724
2358,185346.33717458736
2359,134461.89925440485
2360,120739.59016166572
2361,149474.28407284126
2362,264756.54166179267
2363,137049.14626449975
2364,169769.1699127348
2365,234330.97932210262
2366,197293.3881098991
2367,236592.35272169663
2368,218365.34578900083
2369,233517.35771249337
2370,172688.36394031034
2371,169873.46355467223
2372,185231.46063986878
2373,270919.1783024209
2374,329211.8504897267
2375,245855.25455158023
2376,282967.1250720233
2377,338946.80186598684
2378,141450.54455313322
2379,195473.71769491964
2380,140913.17611764275
2381,158150.69751580013
2382,194936.2080215028
2383,198522.03068674085
2384,220891.69174342792
2385,163784.29477067347
2386,132993.470779832
2387,133249.71521271978
2388,100056.61234048112
2389,125389.95224270738
2390,139127.46285623327
2391,139092.8236359738
2392,122019.96668613318
2393,162262.7045936567
2394,144790.91485546628
2395,195221.74057880946
2396,148289.313666715
2397,210311.20229074615
2398,122907.99093724144
2399,70727.50776317864
2400,69785.44334739212
2401,118514.55018878407
2402,131377.95151018153
2403,149543.5087088874
2404,143647.53112361763
2405,156808.05945844023
2406,141199.80388615513
2407,115352.94445360494
2408,142268.0677767479
2409,131202.94904764593
2410,169371.43390270518
2411,119344.54373892723
2412,144521.9186850793
2413,135386.97531905194
2414,141683.41463539872
2415,145586.79902586335
2416,119938.98272928114
2417,143239.19020318345
2418,130425.83511708457
2419,124478.09322236734
2420,129404.90808686297
2421,142812.88387750497
2422,106967.8987767243
2423,113079.23915975152
2424,139025.89672494523
2425,200353.1662938147
2426,134241.09296427525
2427,126368.13649051102
2428,170969.33352114464
2429,124256.63094271958
2430,129309.07229470072
2431,109521.92514102926
2432,142043.02406802736
2433,138496.27066095514
2434,142479.52217301214
2435,151274.94949260814
2436,99090.51300863831
2437,109624.45657882334
2438,127264.82416096641
2439,114796.3389743897
2440,112030.81700655562
2441,100183.39034170134
2442,94875.89422562126
2443,123547.48262500107
2444,121056.60765612725
2445,81310.5240216998
2446,133092.85830990513
2447,180726.24339745485
2448,130866.34849329044
2449,110936.51576871511
2450,149382.10529994158
2451,130048.18130430051
2452,184584.2637908237
2453,83455.06077831888
2454,121331.92857062424
2455,131843.60525854368
2456,130705.69347973504
2457,128805.01659535617
2458,128673.137506704
2459,118168.77553342342
2460,145048.40998286364
2461,128720.97631027727
2462,138759.05340055889
2463,118226.56067606129
2464,167810.06625209888
2465,147367.4162749194
2466,120299.3192675462
2467,137511.52815797064
2468,96232.53756123346
2469,85011.42678017946
2470,167470.78677307678
2471,191511.6997832926
2472,153812.29549145355
2473,107665.77329457708
2474,83401.85507033358
2475,230140.69638389247
2476,115086.2643026671
2477,124508.33836924526
2478,159511.56517849377
2479,97983.0945058736
2480,153753.98660190968
2481,129388.90723487531
2482,122931.18561378882
2483,116087.69828363256
2484,122589.0536608836
2485,132188.25760194162
2486,142657.75513512414
2487,174151.38431816202
2488,152825.0793014937
2489,144143.86220415
2490,144452.31566268599
2491,91467.87277050556
2492,186079.55755701713
2493,146244.5325475853
2494,146809.99627536748
2495,102520.88282698617
2496,266329.72189320606
2497,141319.42631921367
2498,117096.34623635745
2499,90997.57695492147
2500,127466.89825026903
2501,125699.89829507578
2502,138334.28019099275
2503,106911.07997478692
2504,177348.69749392683
2505,215130.2034203936
2506,253909.6200391758
2507,300522.99980307283
2508,249889.31166285215
2509,215617.983577498
2510,222766.11043538823
2511,181665.01712340693
2512,214102.7318404655
2513,214965.30777366346
2514,250337.18516681527
2515,139765.39690767048
2516,162962.4976170879
2517,142445.55015053003
2518,141580.41541049833
2519,227088.81857139227
2520,203648.42447747148
2521,190249.96043840738
2522,217608.6919654806
2523,122437.81651636021
2524,133031.53874530108
2525,148457.20139821336
2526,139639.27049718238
2527,128168.15293465371
2528,116501.52364477945
2529,140485.7814685139
2530,113593.26015360978
2531,242454.9670771007
2532,226079.1122530908
2533,195873.7579430638
2534,240895.61291289047
2535,293053.12412078975
2536,236826.84597326265
2537,218445.6768628106
2538,183314.71487109587
2539,191360.54976587652
2540,182033.60565848483
2541,184095.06037903088
2542,170259.37827373677
2543,129698.48486975199
2544,112615.94726726362
2545,129205.58065445085
2546,136707.06623475323
2547,135289.30039252972
2548,156854.30047592585
2549,154591.18789754386
2550,613792.5557054745
2551,144829.70372078402
2552,126935.37577375238
2553,75826.76960773497
2554,118408.54598622258
2555,106740.06712603472
2556,93241.10225034042
2557,108072.56978802025
2558,176340.53227507896
2559,142812.86253350752
2560,149369.93045282766
2561,146191.0496268468
2562,147616.05008726745
2563,152008.9238367511
2564,197988.55693376405
2565,126407.06091571347
2566,149455.72725552192
2567,138402.01599722574
2568,201408.2070816612
2569,208616.5550081394
2570,113328.70126422371
2571,191336.99759185646
2572,158677.10203751372
2573,230130.941471455
2574,280161.39517909806
2575,124807.30023889664
2576,122267.33937922606
2577,130708.13546383084
2578,86522.1695591121
2579,57203.138356829346
2580,115816.31651991345
2581,109035.0572585184
2582,102904.31556216876
2583,283811.9079435024
2584,172342.36085824337
2585,177560.57996153962
2586,201315.02138836912
2587,189571.076002562
2588,132840.32599726468
2589,144033.4513251849
2590,216832.71096399115
2591,213526.35834241248
2592,215574.86637469585
2593,248753.46097820776
2594,192413.59850785887
2595,201685.2691287246
2596,292305.0445208256
2597,196357.4431539159
2598,297990.7558246136
2599,345520.12952572154
2600,115370.01588856355
2601,151604.76081487307
2602,87630.25120034753
2603,98374.99986670473
2604,83199.51280736086
2605,78078.16839613838
2606,147863.79861560007
2607,192752.83373112103
2608,191641.2249126811
2609,167414.63521433083
2610,114649.86333896336
2611,115181.56071717826
2612,144121.1930364506
2613,130314.22953059932
2614,118954.06952163832
2615,149899.60657191442
2616,138911.0805486255
2617,169727.4515952962
2618,207108.39274491792
2619,201372.22358148443
2620,176350.697829356
2621,176737.3229420361
2622,183661.6691410925
2623,239654.58886165707
2624,286702.1494563865
2625,300765.96858782606
2626,165973.21520466657
2627,179688.76670483634
2628,458872.07689386746
2629,500025.2712708411
2630,348974.4813680311
2631,419591.8180081349
2632,416509.4335587302
2633,321862.01650446496
2634,396742.6818428141
2635,151885.90361308763
2636,180411.3000849768
2637,172898.7385715651
2638,256673.59353128355
2639,177872.1561313356
2640,138799.0149752096
2641,113134.09513609944
2642,188648.47309526807
2643,103504.15665706251
2644,127989.06694637006
2645,108434.12484831306
2646,94644.4591132131
2647,98530.84040897613
2648,145870.71355381137
2649,160981.68352134147
2650,155425.66299749867
2651,156575.71704562468
2652,392299.4960110152
2653,255833.969181438
2654,244481.99252002648
2655,384773.26172801876
2656,311902.24030728417
2657,343429.6443788685
2658,304367.30440811376
2659,314981.8921409794
2660,360773.3489814496
2661,332685.3975876497
2662,354849.3515667708
2663,270094.31466375367
2664,293504.47272959794
2665,324688.8401135667
2666,289794.3820724105
2667,174176.98998458448
2668,179157.45809895586
2669,179323.2670491264
2670,266459.0488341618
2671,179157.45809895586
2672,194695.33316845846
2673,203347.64531561162
2674,196613.43908391352
2675,171717.6012360137
2676,193965.97241781195
2677,189255.7191650209
2678,244245.6541747087
2679,277394.472713835
2680,293449.96516425494
2681,423691.8630801824
2682,302309.6906540702
2683,517865.256499706
2684,344858.318147447
2685,321798.6392500837
2686,256527.9856541091
2687,283263.2127854214
2688,222870.14413368402
2689,200201.71781499483
2690,421008.65720011696
2691,195412.1190989493
2692,138450.03528383002
2693,194979.6418647027
2694,137747.62688836784
2695,190650.55330921922
2696,179955.90573171142
2697,184272.27846226384
2698,187188.41176225984
2699,180059.32022709987
2700,162756.9650064787
2701,155274.11960105598
2702,125416.71258300562
2703,130796.22862881373
2704,131524.35357181457
2705,115880.06099570863
2706,112235.61344223998
2707,122846.65912422485
2708,123166.60198648031
2709,103471.72774913657
2710,121425.20154284887
2711,325190.9640104068
2712,410029.1582752667
2713,181983.8857371703
2714,160117.26181809884
2715,168036.92633264145
2716,157439.96145390952
2717,186277.7227116774
2718,231818.26061783958
2719,147895.76288306396
2720,163973.45025773766
2721,134570.70090556375
2722,162878.58459738424
2723,157926.0032629539
2724,129756.06336086687
2725,128029.86546029104
2726,151465.96047630606
2727,199425.00575857534
2728,162371.72801360887
2729,141915.43909885423
2730,147684.10639191986
2731,126329.72391269454
2732,127385.3824067858
2733,155011.4342935402
2734,157307.05318040005
